Component 0,Component 1,Component 2
-0.9761303563263681,0.21718546787977672,3.6005993370287377
-0.9997752227550039,0.021201508559120317,3.954541739034533
-0.9864622573013085,-0.1639884597159411,3.7187119754114537
-0.9402081647403862,-0.34060036252992293,3.656457286813463
-0.8639960597429388,-0.5034985687652709,3.6017588440633594
-0.7769503170477029,-0.6295619150166837,3.0669184520162314
-0.6832555505624442,-0.7301793290867739,2.7519029169473375
-0.5893674268127626,-0.8078651101589317,2.438727033527948
-0.5050591213742497,-0.8630847489769883,2.016502691360562
-0.45535594882468794,-0.8903094742110567,1.1335697455774518
-0.447715017884975,-0.894176304069984,0.17127363716685529
-0.47804231352769494,-0.8783368069693362,-0.6843241179432804
-0.5417048665921722,-0.8405687583477969,-1.4807903193950673
-0.6245376345385613,-0.780994713839331,-2.0415070939326063
-0.7238552909345477,-0.6899518228007382,-2.6966892219868366
-0.8214672707907947,-0.5702556646097635,-3.092108868520641
-0.910452621482671,-0.41361337506822976,-3.607955636261258
-0.975866069177057,-0.2183699041281087,-4.125510420112556
-0.9999999981969502,-6.0050809106605116e-05,-4.4016739437324715
-0.9783432966157241,0.2069888740176087,-4.171124448157432
-0.9227908137248477,0.3853013289686831,-3.740763392619811
-0.838158413643452,0.5454268728607823,-3.6272797541010013
-0.7457378028548427,0.6662395435526413,-3.045128565033494
-0.6499887145467507,0.7599438604014527,-2.681439667099352
-0.5758221955542349,0.8175749501465297,-1.8792028466178272
-0.5143716110675988,0.8575674001078416,-1.4666942664637557
-0.4829999671314331,0.8756203696528734,-0.7239427617072
-0.46907451167363234,0.8831585941936722,-0.3167007284193424
-0.49665688914878026,0.8679469652352362,0.6300042059859063
-0.5562031244183355,0.8310463792035205,1.4013444381330062
-0.6452083215344537,0.7640066896452498,2.2297186664576896
-0.746929586086323,0.6649031459009006,2.842725286162502
-0.8467288387648503,0.5320246926637222,3.3274834638389525
-0.9319622198391707,0.3625554037556815,3.799631419710455
-0.9861594703862122,0.16579957469060505,4.088792879995774
-0.999068324312686,-0.04315649841034077,4.194773174296051
-0.9666276962567717,-0.256185278322792,4.318075954582992
-0.8979458866424149,-0.44010587892229686,3.932857571936479
-0.8103830938398486,-0.5859003679966032,3.405481394317861
-0.7163434304051264,-0.6977478697319082,2.92516170681614
-0.6317685329634454,-0.7751570942442675,2.2942995516752593
-0.5736559336677917,-0.8190963739192929,1.4574064400260247
-0.5298926404807937,-0.8480647319422571,1.049766460154182
-0.505222686645171,-0.8629890131971759,0.5766795968549905
-0.5071290561988429,-0.8618701296360554,-0.04420926277624404
-0.5243923440085291,-0.8514767580769544,-0.403017130341344
-0.5785130522862685,-0.8156731259116149,-1.2980646589019589
-0.647573267921949,-0.7620031907235609,-1.7498179214283975
-0.7362218054826554,-0.6767403143982624,-2.461498082939925
-0.8304221860589539,-0.5571346272680133,-3.0478939648863497
-0.9174304948242974,-0.3978960758369513,-3.634177308145816
-0.9756209171907063,-0.21946258437365793,-3.759176635054505
-0.9998962913158405,-0.014401618410025166,-4.137229506667191
-0.9833387504895613,0.1817825673314914,-3.9440207047486204
-0.9329278623477747,0.3600633328391154,-3.7107371940716267
-0.8506375556938831,0.5257525547661523,-3.705275755681533
-0.7584803787001427,0.6516958762543217,-3.124372307195343
-0.6691250406712131,0.7431498368073207,-2.5589469701387646
-0.6012791738624255,0.7990390197476711,-1.758595195484324
-0.5601748899152147,0.8283743674863903,-1.0100825507135105
-0.5455040811227047,0.8381081657390492,-0.3521292186984186
-0.5653928482782314,0.8248217547542188,0.4783802052713195
-0.6044703161573738,0.796627665151421,0.9638266676496974
-0.6658064614052247,0.746124490920284,1.5894674530377975
-0.7378204858791506,0.6749969856355317,2.0252309110688995
-0.8251432764729643,0.5649235110096421,2.812401277744584
-0.9018559959391363,0.4320367606912964,3.0718116844393157
-0.957817933367201,0.28737572360967467,3.105282204252832
-0.9914748796940577,0.13029797748105618,3.216326899696752
-0.9993837673696431,-0.035101075739344414,3.315556021000883
-0.982858779873981,-0.18436002501797763,3.0062479720889836
-0.9458487105889392,-0.3246077889965694,2.903526932369461
-0.8893708811571321,-0.457186434345756,2.8846407570076846
-0.820758647030137,-0.5712751030154026,2.6645902479740986
-0.7494573152261115,-0.6620526660727748,2.3099149148298066
-0.6764224886302261,-0.7365138266694601,2.0869524735905025
-0.6071092783059758,-0.7946183512824236,1.8095347084639721
-0.5497050354937121,-0.8353588294576509,1.40813082311304
-0.5138771608178114,-0.857863779157172,0.8462568096003912
-0.5054663613760393,-0.8628463116437755,0.19551771104422255
-0.5371914239001966,-0.8434603571526521,-0.7436273478820142
-0.591346065745931,-0.8064179006735955,-1.3124654703416876
-0.6548002600366318,-0.7558019710585302,-1.6238260428824831
-0.7269769926108733,-0.6866618179383868,-1.9998168920946546
-0.8101639150634,-0.5862034038873741,-2.61045046675202
-0.8945285534275756,-0.4470108131832708,-3.2588747968205656
-0.9576020865067026,-0.2880941580768509,-3.4236977463095353
-0.9930971054784113,-0.11729509405938951,-3.4934056727494824
-0.9988724805749587,0.047473861756010545,-3.3011489149286986
-0.9801611093131745,0.1982024212515257,-3.0406380933015558
-0.9419337686181783,0.3357987128277237,-2.8585887026401444
-0.8847907706080876,0.4659885108527317,-2.8459691265898317
-0.8196076997268034,0.5729251421857292,-2.506377348888396
-0.7521394800109193,0.6590039473393947,-2.188466457313148
-0.6939526064199311,0.7200206802884097,-1.6867684076621068
-0.6470261157115551,0.7624678390510758,-1.2657319521352068
-0.6286672403956411,0.7776744182839816,-0.4767872773089512
-0.6407628475336369,0.7677388704635093,0.31306473806228396
-0.6701411067978548,0.7422337212628823,0.7781479822681009
-0.7202256195698447,0.6937399058114168,1.3945720807647395
-0.7819429881685502,0.6233499524777704,1.8729855231805341
-0.8557891913977694,0.5173247141658245,2.5859536400142193
-0.9193371885930076,0.3934706261843504,2.786363723175438
-0.9702830447257694,0.2419727528414936,3.2001037300909223
-0.9981273699039162,0.061169873701773944,3.6638084922756775
-0.9934480940393802,-0.11428422659983664,3.51485121818685
-0.9618664029749261,-0.2735196936750205,3.2503179090672796
-0.9068190541893483,-0.42152010979209026,3.16141214032831
-0.8332926167151955,-0.5528321760968172,3.0127644059399463
-0.7548422917346947,-0.6559063306667454,2.592469706824208
-0.6795111018152381,-0.7336652250923722,2.1663518372669133
-0.6248273888612687,-0.7807629180031599,1.4437123561517204
-0.5913283126956649,-0.8064309186808861,0.8441087052780011
-0.5910650363647071,-0.806623904175414,0.00652863932184089
-0.6191484754866845,-0.7852739428393855,-0.7055861360577971
-0.6734319890315797,-0.7392491840705475,-1.4236737745933572
-0.7442480745588583,-0.6679032890437299,-2.011335447229121
-0.8146455035790483,-0.5799592257206008,-2.25418709261223
-0.889448694496189,-0.4570350313258548,-2.8803959225414895
-0.9521681249625874,-0.3055746419538613,-3.282339245861072
-0.990433336130979,-0.13799205296124606,-3.4421618963614256
-0.9996761077089338,0.025449551585759567,-3.2777216912112204
-0.9801876669433615,0.1980710417303092,-3.478745611506276
-0.938214273044788,0.3460548769415627,-3.079466351595644
-0.8742402892339153,0.4854934774847137,-3.071292917831275
-0.8003821375281309,0.5994901449781307,-2.7187279717899213
-0.7264311438280977,0.6872392547552865,-2.296356443395278
-0.6558864107176935,0.7548596003468864,-1.95516535629648
-0.5982609405903598,0.8013013459142184,-1.4805448517073967
-0.5613164027817926,0.8276012904582184,-0.9070696810580964
-0.558530763924566,0.8294838068038705,-0.06724183900598224
-0.5923793578787949,0.8056591688543653,0.8279095047234007
-0.6489354394217491,0.7608434763224965,1.4435092881551466
-0.7297761683398694,0.6836861444575125,2.2362017651632544
-0.8184383880309055,0.5745942960014248,2.81386932283958
-0.8985267453934711,0.43891877131493967,3.1542674504125863
-0.9584163211536936,0.2853737117294093,3.2999730474916253
-0.9932445279816132,0.11604011217929033,3.4618841924518216
-0.9980892382280108,-0.06178893536410143,3.562608846799846
-0.9750222835677401,-0.22210706100065655,3.242933184505209
-0.9333477512651817,-0.358973502097618,2.8638575796402606
-0.8776282166033971,-0.47934195875339425,2.6547381084940262
-0.8216956817734513,-0.5699264922381333,2.1302326014479473
-0.7637616811632354,-0.6454983302741444,1.9051835588474877
-0.7196231895822311,-0.6943647924653843,1.3172251612214159
-0.6999245797926963,-0.7142167616361419,0.5593520862434104
-0.7079571562608834,-0.7062553822088743,-0.22619213996149445
-0.7251705108170832,-0.6885693358270397,-0.49360985836367927
-0.7664162316634923,-0.6423442689420776,-1.2392246646944844
-0.8249224991921289,-0.565245849455449,-1.936437009686794
-0.8806363679105814,-0.47379276853204405,-2.1427717545016165
-0.9354326006704696,-0.3535050913394058,-2.645543448725204
-0.9757312211459297,-0.21897165131832202,-2.811101417691909
-0.9966810643681773,-0.08140550306900245,-2.785294735524446
-0.9983412135215485,0.057574485532412345,-2.7820404787653383
-0.9836957186794434,0.1798408547903769,-2.464366492515199
-0.957948127294805,0.2869414320246832,-2.204156112567054
-0.9202421916870732,0.39134934347584127,-2.2212991303168064
-0.8791434520802262,0.476557227061413,-1.892741107030089
-0.8435402239645622,0.5370660020461324,-1.4044112702396596
-0.8208052976398528,0.5712080736179703,-0.8204374189202092
-0.8010261842116917,0.5986293111828529,-0.6762385706712242
-0.7981453770003991,0.6024649011958213,-0.09593924131679155
-0.8144475312369409,0.5802372091326548,0.5513179278604853
-0.846036417719458,0.533125107167564,1.1345961244123919
-0.8845827933375663,0.46638319194746763,1.5418494420802356
-0.9241945189123171,0.38192210097404794,1.8664494137056886
-0.9602923695986699,0.2789956359704781,2.1825421395436084
-0.9876977766203716,0.15637487668795913,2.5145750844493997
-0.9999188592616672,0.012738716295061046,2.885604819798545
-0.9908298675068069,-0.13511540865661298,2.9653799830994
-0.9581388267334586,-0.28630401447732323,3.0967440129259103
-0.9045361737055824,-0.42639689311492945,3.002770106920594
-0.8463485498739198,-0.5326294510504587,2.423974257648667
-0.7881774485522725,-0.6154480559670572,2.02499908336573
-0.7420187879174172,-0.6703790855758905,1.4353048469200318
-0.7144904228087678,-0.6996452213190255,0.8036254854310995
-0.7077251795788203,-0.7064878415019797,0.19244810349372554
-0.7233915950193521,-0.6904379771242002,-0.44857811257748426
-0.7543504035796316,-0.6564719861648682,-0.919240607034957
-0.795441482775714,-0.6060304014482882,-1.3014336974963157
-0.8492013525300453,-0.5280691837829034,-1.8947068669392366
-0.9086819798124336,-0.4174889933449216,-2.512901182936128
-0.9621140341444587,-0.27264736437801,-3.0907326994539894
-0.9935481917763563,-0.11341071650392108,-3.249766514599508
-0.9980473811868046,0.062461387321777716,-3.5231464523451854
-0.9686546834859501,0.24841115949315543,-3.770751618776383
-0.9141341826133054,0.40541176127229467,-3.327791394641441
-0.8432465412094365,0.5375269953577421,-3.0014483229807856
-0.7585943049705389,0.6515632589904568,-2.8428341714904026
-0.684365052292676,0.7291395443949278,-2.1484090624431014
-0.6351099732413111,0.7724217254126278,-1.3116327687575775
-0.6051808987384217,0.7960879849628156,-0.7631560780923765
-0.5874978004004298,0.8092257623955486,-0.4405963185324808
-0.5849397685071777,0.8110767332495548,-0.06314943721700533
-0.6040022097036046,0.7969826413876043,0.4741503617917589
-0.654615102300964,0.7559623455169566,1.3032009231070443
-0.7149993337487794,0.6991251338199775,1.6589958934378466
-0.792873381871923,0.609386412975363,2.377733807752415
-0.8637667746503213,0.5038918128032854,2.543759375311696
-0.9274381834530495,0.3739764910703717,2.896111454346991
-0.9758687794932991,0.21835779173241998,3.263232106379323
-0.9980804783397887,0.061930273348487865,3.1632281353917273
-0.9948069119706363,-0.10178019402342774,3.278533492352022
-0.9623168318735366,-0.2719307174500145,3.468840821962625
-0.9096102989144338,-0.41546251829592823,3.0610487432428664
-0.8403801177364171,-0.5419974702093412,2.887218683653954
-0.764764228946698,-0.6443102312733846,2.5461769192237433
-0.7011254199032954,-0.713037969231252,1.8740140740405709
-0.6630057455475499,-0.748614307484794,1.042957644922918
-0.6559747728907056,-0.754782814676505,0.1870675763309595
-0.669445102507234,-0.742861531329412,-0.35976409026895617
-0.6932751089876947,-0.7206730349181243,-0.6512425856822139
-0.732019905301512,-0.6812832437704346,-1.1051681850872455
-0.7806215267365934,-0.6250040255833799,-1.4875507122859135
-0.8380279568885313,-0.5456272935559896,-1.9599844394533956
-0.8955485329792914,-0.4449638469343764,-2.3200715432740284
-0.9501015039927982,-0.3119409112486253,-2.8779739049743682
-0.9850825381790448,-0.1720825179230327,-2.8858372140860387
-0.9995493688365793,-0.030017649115078506,-2.8584235168292316
-0.9950957185156153,0.09891668712553711,-2.582017379914854
-0.9735434845563635,0.22850182423309787,-2.6291960942240595
-0.9353252765869893,0.3537889582469641,-2.6216090698831596
-0.8820138134886255,0.47122354866374416,-2.581170362519958
-0.831974722592406,0.5548135371161099,-1.9492268419046415
-0.7922137909781863,0.6102436475572446,-1.3645855752045675
-0.7572373076470054,0.653139847128863,-1.1071080702495246
-0.7377901378037273,0.675030156777871,-0.585641302007646
-0.7333492324389882,0.679852118685488,-0.13110775871404134
-0.7390903982590741,0.6736062523472026,0.1696729359156906
-0.7547842001671613,0.6559731787032291,0.4721214169947115
-0.7940446169554576,0.6078594790607946,1.2421832903104635
-0.8395677500075254,0.5432549982718073,1.581056410462688
-0.8953226838118848,0.4454181090300254,2.2533612396318605
-0.9410748986118969,0.3381982188046059,2.33279122188465
-0.9765788351815891,0.21515989095407773,2.5629217118464593
-0.9957937007649172,0.09162371700007839,2.502063067230139
-0.9997595413717717,-0.021928507384330102,2.2736532862584267
-0.9907114452098329,-0.13598099988691148,2.2894665510332035
-0.9727015910627802,-0.2320595069027249,1.9558172640925684
-0.9460605456246851,-0.32398988257710004,1.9149873520189336
-0.9132979760730324,-0.4072920412933486,1.790864766283733
-0.8851189200778329,-0.46536490770174205,1.2911954877875527
-0.8554342043799202,-0.5179115001396406,1.2072170981966253
-0.8298384789799338,-0.5580036727515957,0.9514095178421085
-0.8181772904486014,-0.574966017599462,0.4116889223684538
-0.8151183584089062,-0.5792944517123998,0.1060046656691015
-0.8205650160371986,-0.5715531947735679,-0.18930801064056602
-0.8404053562300843,-0.541958335317195,-0.7126371108413779
-0.8712377886890241,-0.4908611978556252,-1.1937527226903732
-0.9086502443824624,-0.4175580598954969,-1.6464347145555265
-0.9439904904618149,-0.32997265631815925,-1.8896321912736997
-0.970996749280734,-0.23909268681046564,-1.8968655961996208
-0.99184241116474,-0.12747011969443936,-2.272269163631765
-0.9997861708007265,-0.020678797731507367,-2.142751983829383
-0.9948631007616374,0.10122949541976457,-2.441669187501396
-0.977001907188465,0.2132305638272852,-2.2695439086308546
-0.9483102150749114,0.31734482189658514,-2.16095766164273
-0.9169863309520765,0.3989186243421694,-1.748180114546692
-0.8887657884593311,0.45836161844581136,-1.3162722792265424
-0.8651370769936487,0.5015354803110998,-0.9844363814183946
-0.8517547153380762,0.5239407455994931,-0.521966349821239
-0.8483854787621269,0.5293789563493781,-0.12794691218318366
-0.8602337291953561,0.5098999226854725,0.4559983813861468
-0.8805074161216014,0.4740323724756158,0.8240737152769488
-0.9072110098925591,0.4206758651619119,1.1934915881088832
-0.9336859257783263,0.35809299351351415,1.3593108391607982
-0.9605899932400918,0.2779691797430075,1.6909063941204006
-0.9815054780257043,0.19143405288906606,1.7811261676166974
-0.9955787350295219,0.09393073169637885,1.9710721167125704
-0.999998189189604,0.0019030547845018048,1.8433270385679692
-0.9967922107262316,-0.08003304714623811,1.6404357883679697
-0.9877554313708173,-0.1560102810633024,1.5306288460640163
-0.9747637961964856,-0.22323875475511928,1.369712846191642
-0.96152569870507,-0.27471499909856933,1.0631493373190586
-0.9523040219362807,-0.30515086400661534,0.6360712059570152
-0.9502890054893796,-0.3113692438986323,0.13073437483323347
-0.9561452952667422,-0.29289276935300823,-0.38765345515494964
-0.9663819443781745,-0.25711074963886454,-0.7443928624681295
-0.9776066616290215,-0.21044052636923286,-0.960113860186694
-0.9867585731529658,-0.16219592568595256,-0.9821982825686753
-0.9942842131062941,-0.10676564788169278,-1.1189222064553843
-0.9982516669410663,-0.05910676314418291,-0.9565659461508335
-0.9999882534492657,0.004846954042198213,-1.2797641274967788
-0.9969413124844116,0.07815381924038398,-1.4677325308253748
-0.9882367866870553,0.15293153186456873,-1.506008471245665
-0.9757281096326088,0.2189855156689039,-1.3448121108079698
-0.9639783363693891,0.26598076436183293,-0.9689312869015219
-0.9516640006268974,0.3071410586535261,-0.8593245439438296
-0.9391681111788509,0.3434577979093641,-0.7681755408777572
-0.9251868702111581,0.3795118643585226,-0.7734486894855289
-0.9194683322448972,0.3931640700760782,-0.2960326991222155
-0.9180200286233825,0.3965340175146693,-0.07335978245182595
-0.923231235770764,0.3842448246849759,0.2669708494237811
-0.938641821590967,0.34489350640508054,0.8452877117367228
-0.9517585002321746,0.30684810124196915,0.8049145854961455
-0.9635669496985217,0.2674672567786316,0.8223207484313303
-0.9777707979343727,0.20967657643804702,1.1903877897644648
-0.9909405777397337,0.13430104760888098,1.5307217051042459
-0.9989850466108823,0.04504305326965969,1.79299575960592
-0.9988772770440542,-0.04737283404078727,1.8489773837623618
-0.9884052265562299,-0.1518390862601849,2.1007619467121486
-0.9692434823711579,-0.24610378274425385,1.9245933701990778
-0.9431816123992584,-0.33227766405814163,1.801181754044284
-0.9198034046289805,-0.392379531618223,1.2899949095517795
-0.9003172657266774,-0.43523421399797996,0.941624731987557
-0.8833973293634828,-0.46862475230558015,0.7486991229874852
-0.8776990097309816,-0.47921232070685993,0.24047385967306456
-0.8741443527741276,-0.48566619247493586,0.14736117871513954
-0.8766776746447238,-0.4810782210613153,-0.10481844162754306
-0.8905560909837585,-0.4548734426318244,-0.5930818800151204
-0.9074640779660454,-0.420129679029267,-0.772837609438482
-0.9335204674060763,-0.3585241092784987,-1.3380359999112226
-0.9551639803153774,-0.29607730529050236,-1.3220644297132667
-0.9780609990600614,-0.20831870323529433,-1.8145512509872803
-0.9922822418689169,-0.12399980835306262,-1.7107167477397702
-0.9996430531928128,-0.02671640326375107,-1.9520042817694598
-0.9979432369830759,0.0641037889655551,-1.8173471283552278
-0.985986459745853,0.16682536137482076,-2.0692250659451026
-0.9631852163026553,0.2688386860107879,-2.091561987544755
-0.9361745621593109,0.3515354735525597,-1.74047260666837
-0.9080959704478293,0.4187621143995897,-1.457419358823782
-0.8771984770301708,0.4801279328428505,-1.3743764848198965
-0.8500554915485293,0.5266931376885294,-1.0781026883983984
-0.8294950506014046,0.5585140652013817,-0.7577532229365094
-0.8210822694800017,0.5708098691732386,-0.2979703255123331
-0.8276180584133063,0.5612916794218397,0.23092332421706036
-0.8508863426868535,0.5253498185295113,0.8563902257874532
-0.8820083351626294,0.47123380259022873,1.2487414279321691
-0.9155913985038433,0.4021099240080707,1.5373798092594537
-0.9452120732740804,0.3264569443845764,1.6253481758895456
-0.9736895342559502,0.22787867579137552,2.053084655111129
-0.9937012385487043,0.11206180663710125,2.3520159095075326
-0.999977112396514,-0.006765699012638157,2.3812687039804454
-0.9920563474047837,-0.12579429070462272,2.387253815631597
-0.9699601629745115,-0.24326381202813377,2.392017803885746
-0.9406852268276337,-0.33928056830334896,2.0084532995284947
-0.9132244398359013,-0.40745689647667566,1.4703115581173436
-0.8904657667402268,-0.45505023707689685,1.0552211091322965
-0.8722593897825691,-0.4890435123137205,0.7712844423624505
-0.8623942047170141,-0.5062373313679156,0.3964654628837062
-0.8590260828158766,-0.5119318206968685,0.13232023809090865
-0.8605532922234523,-0.50936041389509,-0.05981474126612374
-0.8717649770230492,-0.48992430521051156,-0.4487695717308739
-0.8959546773927738,-0.44414548974183077,-1.0356525813508852
-0.920162486415098,-0.3915367142355676,-1.1583849055111248
-0.9454090247899927,-0.32588613938864436,-1.4070432463821785
-0.9672650332628896,-0.25376831052544974,-1.5074953603650374
-0.9842311126318247,-0.17688730007414397,-1.5750228047116088
-0.9943358365843349,-0.10628379031691952,-1.4267612177326097
-0.9996870053118433,-0.0250178218603982,-1.6292896664683385
-0.9986883881241497,0.05120061939066473,-1.524868971813222
-0.9916167498503168,0.12921385922684253,-1.5670627101463144
-0.9788116079778344,0.20476287770942828,-1.5329058813356375
-0.9601465368467405,0.2794970979835226,-1.5409769420477069
-0.937814024802328,0.347138091951976,-1.424948013995398
-0.9213339391814194,0.38877213443410347,-0.8956163917000408
-0.9065650190394297,0.42206618705368765,-0.7284947842988787
-0.8942960373584911,0.4474758066810991,-0.5643507815112832
-0.8902585272258414,0.4554555463507672,-0.17886113754429345
-0.8906578943346425,0.45467407586025926,0.01755209690673981
-0.8983151679102993,0.4393516349147807,0.34258908890415873
-0.9166232994623982,0.399752081774025,0.8726085605011635
-0.9356453365412691,0.35294164419713236,1.010662816152361
-0.9555890968991323,0.29470235473694584,1.2313838970556426
-0.9751921711533766,0.2213599541948891,1.518704503218654
-0.9905475387775285,0.13716987067785943,1.7121018232184873
-0.9994682416100837,0.0326072693252159,2.099813176031188
-0.9968802158447818,-0.07892930544012972,2.2324907818079445
-0.9810719666800549,-0.1936434770255102,2.317261550416141
-0.9500236461580539,-0.31217794883776906,2.4522025185251515
-0.910699792527135,-0.4130688657972582,2.1667318713947723
-0.8706229230172746,-0.4919509385262484,1.7701581139688258
-0.841520428023635,-0.5402252948714249,1.1275123694190035
-0.8268300812342114,-0.5624517906151846,0.5328659843726888
-0.8281400042885468,-0.5605213049447503,-0.04665908614874281
-0.8461016234132595,-0.5330216157506625,-0.6569473875120296
-0.8693179615794386,-0.49425325661584635,-0.9038432601698293
-0.8985572623178986,-0.4388562934899798,-1.2530034148528597
-0.9285729215721571,-0.371150009191632,-1.4815653539511338
-0.9547837850779256,-0.2973010658444895,-1.567650560487039
-0.9792120545735189,-0.20283922741399885,-1.9521619865202626
-0.9956021588189439,-0.09368212932602712,-2.2087370463334244
-0.9999036824011079,0.013878974050855598,-2.153982481528514
-0.9922877567290854,0.12395566887221932,-2.207917885106068
-0.9703444183289978,0.24172651864815944,-2.39738856526419
-0.9369841062338691,0.3493719860909251,-2.25512054611154
-0.90290868962547,0.42983240710632414,-1.748127696031566
-0.868650643136453,0.4954251307499718,-1.4803404836974663
-0.8371222510856688,0.5470158468794688,-1.2094222888780521
-0.8230320761010248,0.5679948958475216,-0.5054453558821468
-0.8232365051966992,0.56769856130831,0.00720015043418909
-0.8331158280299557,0.5530985600107465,0.35257288924073904
-0.8474417797978798,0.5308883402872978,0.5286085204170882
-0.8753320233098479,0.48352233554230756,1.099484449275674
-0.9109043907748079,0.41261748735018017,1.586971157330415
-0.9499106309676725,0.31252166832813094,2.14958375247066
-0.978625269498631,0.20565160320000347,2.2143403754208597
-0.994978894410343,0.10008496229689787,2.1375336826849827
-0.9998538116552054,-0.017098401052646546,2.3470409229270577
-0.9922086390362808,-0.1245873854841308,2.1562546282410886
-0.9762592787306413,-0.21660521852515008,1.8684763873305053
-0.9558577314515471,-0.2938298780320038,1.5979068748772631
-0.9299157587486365,-0.36777259499716347,1.5676295572193493
-0.9037316369200951,-0.4280994375489479,1.3155220748837253
-0.8876927650654692,-0.4604362657854197,0.7219577165344077
-0.8793813927212814,-0.47611801702474943,0.3549673230456104
-0.8767911371272096,-0.48087139845823096,0.10826657961851721
-0.8822481335181827,-0.47078469697270636,-0.229365906761634
-0.8946135243574257,-0.4468407345316514,-0.5389842971402421
-0.9166145055159862,-0.3997722455069687,-1.0392484435055942
-0.9377345180365739,-0.3473528086581631,-1.1304340243109305
-0.9590857587032944,-0.2831157138919108,-1.3541093997008942
-0.9769515840268951,-0.2134610092437039,-1.4384985745031433
-0.988824443513027,-0.14908460655330058,-1.3094758030698324
-0.9970811098206795,-0.07634959357299853,-1.4643700632268692
-0.9999306831246237,-0.011774079408742788,-1.2929922861966876
-0.9976822025555288,0.06804573979279527,-1.597454242523722
-0.9873199761211362,0.15874276283396052,-1.8263755572527185
-0.9708427314238045,0.2397173144384163,-1.653150531993665
-0.9487943125611829,0.31589452741627627,-1.5864929099868361
-0.9224454939749979,0.3861273243960107,-1.5006060775254437
-0.8944296622734133,0.44720865291882256,-1.3442493706874048
-0.8680515554517946,0.4964740648591022,-1.117801122341786
-0.8525579791611521,0.5226326550921332,-0.6080769542554733
-0.8479633669959993,0.5300548351187906,-0.17458488040062953
-0.8583012489389564,0.5131461449429662,0.39637783149830846
-0.8823900003840972,0.4705187426895478,0.9793553937444279
-0.9159295781846278,0.40133901854483295,1.53800535888842
-0.9481004878771011,0.31797085540533865,1.7877961139526692
-0.9748751237097074,0.22275208904066998,1.9790382927581458
-0.9945403049121251,0.10435315953672514,2.401861878877256
-0.9997043865261707,-0.024313361765350195,2.577184904662498
-0.9902609796954273,-0.13922353282636027,2.3072301999297484
-0.9686437898561773,-0.24845363425207118,2.2281247221864087
-0.9397654168564494,-0.34182007150052474,1.955388854335986
-0.9011301081322051,-0.43354876106112966,1.99148479066268
-0.8692302740506647,-0.49440745410420994,1.3745164564562646
-0.8415208772058665,-0.5402245951700726,1.0710193901290914
-0.8192438172628717,-0.5734453486397448,0.800024801917278
-0.8122078504584367,-0.583368157901754,0.24328485121608712
-0.8095761331797237,-0.5870148929846384,0.08994364165665403
-0.8135082504471564,-0.5815533736935989,-0.13459555728523956
-0.8227474866470952,-0.5684070488794873,-0.32136888275769404
-0.8510777807524191,-0.5250396281325223,-1.0361349307259795
-0.8854373617155237,-0.4647587314706985,-1.3879913628243832
-0.924766959485564,-0.3805339283741007,-1.8597702663878486
-0.9572123158280643,-0.2893865622779917,-1.935753524500852
-0.9820171253515909,-0.1887918576533367,-2.073083648111735
-0.9967725378601145,-0.08027769159552714,-2.1913513396148105
-0.9990419765810636,0.043762187205411376,-2.482806705565255
-0.9864070628466338,0.16432013378243393,-2.425851382165162
-0.9620871459447687,0.2727422292345819,-2.223468797759466
-0.9346544315539439,0.3555574406148378,-1.745364732749957
-0.9069148265073291,0.4213140128943982,-1.427666047747527
-0.8886260209296497,0.4586325271137426,-0.8312401718085701
-0.883754414350139,0.46795099649070393,-0.21030210741160227
-0.8890951771480564,0.457722367786485,0.23078134225935854
-0.9019419972360229,0.43185719123559135,0.5776179084901013
-0.9200866568600283,0.39171487572995817,0.8811238475198317
-0.9453800391024412,0.32597021591959424,1.4091371430750064
-0.9654818365821122,0.2604703883938281,1.3705688157397236
-0.9806974862650886,0.19553117509322238,1.3342065179523768
-0.9909424487765112,0.13428724143719523,1.242097938641877
-0.9982097969106897,0.05980970950873911,1.4969745666668712
-0.9999226777116045,-0.01243537687626396,1.445622459827097
-0.9960961863364948,-0.08827450122142366,1.5190770512848895
-0.986558169731446,-0.16341045785426125,1.5151409196458223
-0.973586408817082,-0.2283188659893389,1.3240798558757738
-0.9585465445672876,-0.2849359961431917,1.1717813399191548
-0.9423545455715812,-0.3346160642297062,1.0451624619657376
-0.9233285752223819,-0.38401086205706,1.058770614236726
-0.9068938694922138,-0.4213591217446698,0.8161429095383943
-0.8945465428536578,-0.44697481211872453,0.5687440771391175
-0.8951218062701332,-0.4458216593433905,-0.0257735488547568
-0.8970926524836111,-0.44184247516498326,-0.08881030103174847
-0.9058203281106294,-0.42366205067429824,-0.4033430009363792
-0.9169341566399919,-0.3990385349648662,-0.5403254956109566
-0.9376476867646208,-0.3475871336873035,-1.1094297599937857
-0.9599093016861606,-0.28031077848771274,-1.4175740293123409
-0.9809629464806444,-0.19419499898816234,-1.7736218389347707
-0.9957265285694048,-0.0923508543713721,-2.059082551433682
-0.999986526579702,0.005191017151087118,-1.9534734607287514
-0.9951080418768111,0.09879263632527896,-1.8752601646728013
-0.981849045669799,0.1896640490902401,-1.8373185010124544
-0.9581706617518283,0.28619745449263406,-1.9887190290102956
-0.9341196084034122,0.35696016191762314,-1.495114173204373
-0.9161131602647322,0.40091978947136686,-0.9501800968406183
-0.898932973782929,0.4380861886042286,-0.8189589258205434
